new_id,prob
37544,0.094
37546,0.079
37547,0.741
37552,0.0588
37557,0.2956
37559,0.9568
37561,0.2038
37562,0.925
37563,0.1156
37564,0.0586
37565,0.9259
37568,0.0043
37569,0.0261
37570,0.9844
37571,0.4678
37573,0.0807
37575,0.1139
37577,0.0015
37581,0.0389
37583,0.9667
37586,0.0637
37592,0.0156
37594,0.7999
37597,0.0183
37599,0.2196
37602,0.0032
37606,0.9192
37608,0.2394
37609,0.0229
37610,0.0112
37616,0.7443
37617,0.9951
37619,0.9966
37626,0.0063
37629,0.8936
37631,0.0167
37632,0.0553
37633,0.1044
37634,0.007
37635,0.4179
37636,0.3667
37638,0.9147
37640,0.1358
37641,0.9621
37643,0.9782
37646,0.2721
37650,0.0014
37659,0.974
37661,0.0379
37662,0.4023
37664,0.1676
37665,0.7674
37666,0.9973
37670,0.2442
37673,0.6808
37674,0.8171
37675,0.0013
37677,0.9595
37680,0.0264
37681,0.1517
37683,0.1526
37686,0.979
37687,0.0576
37688,0.0064
37691,0.4617
37692,0.2144
37693,0.9757
37694,0.0028
37698,0.0317
37702,0.0293
37703,0.6692
37704,0.0086
37705,0.2593
37707,0.9905
37708,0.5965
37709,0.9906
37714,0.3884
37716,0.9966
37720,0.7788
37721,0.0029
37722,0.5799
37724,0.9923
37725,0.9777
37726,0.99
37728,0.0633
37729,0.0113
37730,0.4048
37731,0.9997
37736,0.9875
37737,0.3691
37738,0.1151
37740,0.6786
37742,0.9961
37746,0.9463
37754,0.7818
37757,0.9976
37760,0.9853
37761,0.8522
37762,0.9944
37763,0.1325
37764,0.0852
37767,0.4648
37768,0.9185
37769,0.8053
37770,0.4388
37775,0.1139
37776,0.9505
37778,0.4543
37779,0.618
37782,0.286
37785,0.0241
37787,0.7385
37788,0.9949
37789,0.7005
37790,0.0673
37798,0.0855
37799,0.8112
37800,0.9237
37803,0.0008
37807,0.8169
37810,0.7558
37811,0.2045
37813,0.0032
37814,0.7477
37817,0.167
37822,0.7945
37824,0.4442
37826,1.0
37827,0.3556
37834,0.7701
37835,0.3478
37836,0.9882
37837,0.0743
37838,0.0138
37839,0.0051
37840,0.9992
37842,0.988
37843,0.8284
37844,0.9845
37846,0.998
37851,0.9735
37853,0.0135
37856,0.1072
37859,0.9981
37860,0.9973
37863,0.0033
37864,0.0884
37865,0.9425
37866,0.1361
37868,0.1496
37870,0.247
37871,0.8903
37872,0.6271
37873,0.8321
37875,0.0002
37877,0.0509
37880,0.0454
37881,0.9945
37882,0.9301
37884,0.9968
37885,0.8354
37886,0.0642
37887,0.0003
37889,0.9971
37890,0.7659
37892,0.0444
37894,0.6642
37895,0.9408
37896,0.001
37898,0.7766
37900,0.9909
37901,0.0251
37902,0.9586
37903,0.0117
37905,0.0714
37910,0.9211
37914,0.9941
37915,0.9967
37916,0.3448
37918,0.0304
37920,0.8056
37921,0.838
37922,0.0427
37923,0.9737
37925,0.9376
37926,0.0312
37928,0.9941
37929,0.3585
37930,0.0257
37933,0.1764
37935,0.2691
37936,0.431
37939,0.573
37942,0.979
37943,0.005
37947,0.8823
37948,0.0066
37949,0.8202
37950,0.9871
37952,0.2325
37954,0.0006
37955,0.7748
37956,0.0295
37963,0.0008
37964,0.9945
37967,0.9949
37970,0.9999
37974,0.951
37975,0.8666
37976,0.873
37980,0.9753
37982,0.9765
37984,0.903
37987,0.2867
37990,0.785
37991,0.0245
37993,0.0415
37994,0.8328
37998,0.054
37999,0.063
38001,0.0483
38004,0.8679
38005,0.4028
38006,0.991
38007,0.3479
38008,0.9886
38009,0.0315
38010,0.8569
38012,0.255
38013,0.0218
38015,0.0345
38020,0.0617
38021,0.8902
38022,0.8066
38023,0.0081
38024,0.14
38025,0.5726
38027,0.9969
38029,0.135
38030,0.0033
38033,0.2362
38034,0.0214
38035,0.8879
38038,0.1507
38039,0.0221
38040,0.0208
38041,0.0165
38044,0.9804
38047,0.1875
38048,0.5724
38049,0.0093
38050,0.9865
38052,0.091
38053,0.0035
38054,0.0792
38058,0.8476
38062,0.9217
38064,0.0506
38065,0.8964
38066,0.0211
38068,0.9755
38070,0.0028
38071,0.9318
38074,0.96
38075,0.8743
38076,0.1303
38079,0.3215
38080,0.0137
38081,0.7638
38083,0.9033
38084,0.9042
38086,0.0083
38088,0.5945
38089,0.9093
38092,0.9836
38093,0.0018
38094,0.0253
38095,0.0428
38096,0.0049
38099,0.1296
38100,0.9865
38103,0.4812
38110,0.0003
38116,0.5517
38118,0.9706
38123,0.0024
38127,0.9593
38128,0.0103
38131,0.5656
38132,0.0045
38133,0.7863
38134,0.2651
38135,0.1058
38137,0.1648
38138,0.0256
38139,0.3535
38140,0.9851
38141,0.9601
38143,0.9437
38144,0.781
38145,0.0007
38148,0.5732
38151,0.9995
38152,0.2309
38155,0.2089
38156,0.1522
38157,0.0237
38161,0.6738
38163,0.0005
38166,0.9616
38168,0.0061
38171,0.2175
38172,0.9706
38175,0.9987
38176,0.5572
38179,0.6454
38180,0.5971
38183,0.0512
38186,0.9642
38189,0.0035
38191,0.8636
38192,0.1034
38195,0.0195
38196,0.0089
38197,0.9725
38198,0.1152
38199,0.2795
38202,0.0402
38204,0.0583
38205,0.8753
38206,0.0593
38208,0.1239
38209,0.3762
38210,0.0094
38211,0.1894
38213,0.3952
38214,0.995
38217,0.7656
38218,0.7667
38221,0.0035
38222,0.3612
38223,0.9627
38224,0.9852
38225,0.9694
38226,0.9978
38228,0.1852
38232,0.0395
38234,0.9879
38238,0.1455
38240,0.9465
38244,0.6222
38245,0.4568
38246,0.0015
38249,0.7522
38251,0.0349
38252,0.4172
38254,0.0512
38256,0.9993
38260,0.816
38261,0.2675
38262,0.6149
38263,0.0011
38270,0.8358
38271,0.9339
38272,0.9986
38273,0.0238
38274,0.7754
38275,0.9642
38276,0.0066
38283,0.346
38285,0.1744
38288,0.0253
38289,0.9939
38292,0.9889
38293,0.0428
38294,0.9824
38297,0.8939
38301,0.9939
38302,0.9946
38304,0.0054
38306,0.9395
38311,0.9633
38314,0.9644
38317,0.9945
38320,0.9993
38324,0.7132
38327,0.1486
38330,0.9231
38331,0.7918
38332,0.9633
38333,0.9993
38334,0.4062
38335,0.0116
38336,0.7652
38337,0.0041
38339,0.9901
38342,0.0093
38344,0.9945
38348,0.1601
38349,0.0009
38350,0.5492
38351,0.8904
38352,0.1246
38353,0.0755
38355,0.0148
38356,0.6723
38357,0.0048
38358,0.9593
38359,0.1841
38360,0.1777
38362,0.0741
38363,0.011
38364,0.0005
38365,0.0109
38369,0.024
38370,0.9899
38372,0.6506
38374,0.8198
38375,0.8778
38376,0.9205
38378,0.885
38379,0.7833
38381,0.9658
38382,0.9287
38384,0.9972
38386,0.6362
38387,0.991
38390,0.6235
38391,0.919
38392,0.9073
38393,0.8491
38395,0.9965
38396,0.9932
38401,0.0008
38402,0.019
38403,0.5017
38406,0.3266
38408,0.8775
38409,0.9587
38411,0.9891
38412,0.5615
38414,0.0608
38416,0.9045
38417,0.4103
38418,0.1242
38420,0.0132
38421,0.91
38422,0.0161
38424,0.6273
38426,0.1109
38427,0.9419
38429,0.7971
38430,0.9791
38432,0.0024
38434,0.3648
38435,0.8566
38441,0.2765
38444,0.5968
38446,0.9784
38447,0.9575
38448,0.6449
38449,0.8778
38451,0.0028
38453,0.6596
38454,0.1767
38455,0.9624
38458,0.3177
38460,0.9493
38461,0.0178
38462,0.0236
38464,0.9966
38465,0.1583
38467,0.9845
38472,0.9691
38473,0.1597
38477,0.9649
38478,0.0684
38479,0.0067
38481,0.9267
38484,0.9949
38485,0.9985
38488,0.02
38489,0.4519
38490,0.9739
38492,0.0156
38493,0.9143
38498,0.5001
38499,0.9834
38501,0.3308
38503,0.9632
38504,0.9571
38505,0.5258
38507,0.6714
38508,0.0034
38509,0.0115
38512,0.1567
38513,0.9595
38514,0.0139
38516,0.0853
38520,0.9901
38523,0.0767
38524,0.9886
38525,0.9864
38527,0.0224
38532,0.7727
38533,0.879
38534,0.5877
38535,0.0044
38537,0.0443
38538,0.0064
38541,0.9081
38542,0.1917
38544,0.0365
38545,0.3828
38546,0.9587
38547,0.8732
38549,0.3662
38550,0.3882
38558,0.9793
38559,0.2244
38561,0.4737
38563,0.9723
38564,0.8452
38567,0.956
38568,0.0028
38571,0.0337
38575,0.9855
38576,0.2315
38578,0.694
38579,0.9923
38582,0.0041
38583,0.9541
38584,0.4042
38585,0.001
38586,0.9941
38588,0.9724
38591,0.2709
38592,0.9779
38593,0.009
38595,0.786
38596,0.0084
38598,0.9437
38599,0.9883
38600,0.0121
38601,0.0044
38602,0.024
38603,0.9199
38605,0.5606
38606,0.9191
38608,0.9719
38609,0.9376
38610,0.1423
38611,0.9012
38612,0.8416
38613,0.0002
38614,0.9228
38617,0.9665
38618,0.0793
38619,0.6862
38620,0.9731
38622,0.0327
38625,0.9573
38626,0.9285
38627,0.8576
38629,0.9711
38630,0.2569
38634,0.0033
38635,0.4693
38636,0.8165
38638,0.8895
38640,0.9828
38643,0.1065
38644,0.079
38646,0.8568
38648,0.0073
38649,0.6184
38655,0.9488
38658,0.9136
38660,0.9554
38662,0.9983
38665,0.0355
38666,0.895
38668,0.9656
38671,0.0538
38672,0.0868
38674,0.6935
38675,0.0107
38676,0.5888
38681,0.2359
38682,0.1317
38684,0.969
38686,0.0016
38688,0.6897
38689,0.0067
38693,0.0039
38696,0.28
38698,0.2022
38700,0.0032
38703,0.7582
38704,0.824
38706,0.9675
38708,0.9834
38710,0.9894
38712,0.9859
38713,0.0231
38715,0.5913
38716,0.1498
38719,0.9063
38720,0.978
38723,0.0011
38724,0.0978
38727,0.0148
38728,0.5135
38729,0.0035
38732,0.0195
38736,0.9755
38737,0.0004
38738,0.0739
38742,0.8439
38744,0.0512
38746,0.6084
38747,0.193
38748,0.0011
38749,0.9971
38755,0.9984
38756,0.8884
38759,0.1403
38764,0.0128
38765,0.0148
38773,0.2251
38774,0.9228
38777,0.9679
38780,0.0046
38781,0.9835
38782,0.2566
38786,0.0698
38788,0.0043
38789,0.0021
38790,0.0019
38794,0.9972
38795,0.0575
38796,0.9971
38797,0.036
38798,0.9794
38800,0.7358
38801,0.0013
38802,0.9029
38803,0.4367
38804,0.0056
38807,0.0039
38808,0.75
38810,0.8047
38811,0.9608
38812,0.9745
38814,0.3923
38817,0.7444
38820,0.0651
38821,0.9738
38823,0.4351
38828,0.6664
38830,0.5619
38831,0.0022
38832,0.9755
38833,0.0284
38834,0.9449
38835,0.1953
38838,0.1354
38841,0.6252
38842,0.4407
38843,0.9016
38846,0.7474
38853,0.96
38855,0.3926
38857,0.0003
38860,0.8648
38861,0.8718
38867,0.9522
38870,0.0633
38871,0.018
38872,0.0008
38876,0.0532
38877,0.0115
38878,0.0256
38879,0.2854
38880,0.0441
38881,0.2144
38882,0.9967
38885,0.3262
38886,0.9903
38887,0.0445
38888,0.9916
38889,0.5335
38891,0.0244
38892,0.002
38893,0.4326
38895,0.9482
38896,0.1495
38900,0.3756
38904,0.9913
38907,0.9761
38908,0.9168
38909,0.9463
38910,0.0087
38912,0.9699
38915,0.2891
38916,0.095
38917,0.9709
38919,0.9831
38920,0.3488
38922,0.0055
38926,0.0794
38927,0.0223
38931,0.0104
38932,0.0193
38933,0.0504
38935,0.6184
38936,0.0002
38937,0.6862
38938,0.9952
38939,0.9799
38941,0.9752
38943,0.0024
38950,0.9561
38951,0.0482
38953,0.7851
38956,0.9893
38958,0.0083
38959,0.9413
38960,0.0361
38963,0.7285
38964,0.9045
38965,0.0769
38966,0.3233
38967,0.9768
38968,0.9739
38969,0.0025
38970,0.6511
38972,0.0091
38973,0.8486
38976,0.8757
38977,0.9658
38978,0.2222
38981,0.9549
38983,0.587
38984,0.9414
38985,0.4312
38986,0.0208
38989,0.9471
38992,0.0946
38996,0.5573
38997,0.5424
38998,0.9747
38999,0.6954
39003,0.0023
39005,0.9993
39007,0.9531
39010,0.0247
39013,0.0026
39014,0.8575
39015,0.9619
39016,0.4588
39017,0.0981
39018,0.1147
39020,0.1622
39023,0.1486
39025,0.8081
39026,0.9596
39027,0.959
39028,0.1416
39029,0.9919
39030,0.0038
39031,0.9078
39032,0.1437
39033,0.9858
39034,0.0053
39036,0.0491
39039,0.8362
39046,0.7793
39047,0.9834
39048,0.5877
39050,0.3058
39057,0.3554
39058,0.9982
39059,0.9929
39060,0.0133
39061,0.0689
39064,0.0128
39065,0.799
39066,0.9561
39067,0.1486
39068,0.9445
39070,0.961
39071,0.0087
39072,0.0043
39073,0.9575
39077,0.0036
39081,0.9276
39082,0.0876
39086,0.6854
39090,0.0342
39093,0.0054
39099,0.9559
39100,0.07
39101,0.9966
39103,0.9296
39104,0.0282
39108,0.0146
39110,0.4541
39112,0.8513
39115,0.0593
39117,0.3605
39118,0.0121
39122,0.9318
39124,0.0034
39127,0.9718
39128,0.4475
39130,0.9455
39131,0.1096
39134,0.9941
39135,0.9972
39139,0.1637
39141,0.1471
39144,0.9422
39147,0.0634
39151,0.9878
39156,0.9967
39158,0.9926
39159,0.9564
39160,0.6928
39161,0.9965
39162,0.9972
39164,0.0079
39169,0.7869
39174,0.0219
39176,0.02
39177,0.5098
39178,0.0177
39179,0.0638
39180,0.8687
39182,0.0406
39183,0.6057
39184,0.7958
39185,0.3689
39188,0.5648
39189,0.6765
39190,0.179
39193,0.998
39195,0.9944
39198,0.9656
39199,0.1859
39200,0.1228
39201,0.3184
39203,0.0266
39205,0.4161
39207,0.9928
39208,0.0014
39209,0.9989
39215,0.132
39216,0.0063
39218,0.0041
39222,0.9527
39227,0.8534
39228,0.9674
39229,0.8426
39232,0.8362
39233,0.002
39234,0.9844
39235,0.9136
39239,0.0454
39240,0.0783
39245,0.6313
39248,0.4928
39249,0.5821
39251,0.9947
39252,0.001
39255,0.0359
39256,0.9601
39257,0.9751
39262,0.0683
39265,0.9874
39266,0.0014
39267,0.9839
39268,0.0617
39274,0.0124
39275,0.974
39276,0.399
39277,0.9711
39279,0.8479
39280,0.4564
39282,0.9987
39284,0.2922
39285,0.2828
39286,0.816
39287,0.8129
39289,0.115
39293,0.9681
39295,0.8305
39297,0.9863
39299,0.1321
39300,0.9957
39301,0.0305
39302,0.3904
39303,0.0058
39306,0.9548
39307,0.0001
39308,0.155
39310,0.2068
39311,0.6276
39313,0.0075
39315,0.9742
39316,0.7589
39317,0.9926
39320,0.0363
39321,0.9616
39324,0.997
39325,0.0099
39326,0.1716
39327,0.9044
39328,0.8
39329,0.2825
39330,0.6419
39331,0.4766
39333,0.4313
39338,0.967
39343,0.014
39349,0.9881
39350,0.3021
39351,0.0031
39354,0.9733
39355,0.3652
39356,0.9746
39358,0.2332
39359,0.6704
39360,0.1015
39361,0.85
39362,0.4664
39363,0.0
39364,0.3113
39365,0.0107
39370,0.9694
39371,0.31
39372,0.9769
39373,0.9944
39374,0.9789
39377,0.9256
39379,0.5021
39382,0.5762
39383,0.1082
39388,0.7814
39393,0.1297
39397,0.9919
39400,0.7388
39403,0.0002
39405,0.2474
39406,0.9885
39408,0.0182
39409,0.9075
39410,0.0141
39412,0.9964
39414,0.0011
39415,0.0014
39416,0.0252
39417,0.2273
39418,0.7526
39419,0.9291
39420,0.0078
39424,0.9278
39428,0.0781
39429,0.8843
39432,0.3198
39434,0.2166
39436,0.3613
39438,0.9882
39439,0.9998
39440,0.6443
39441,0.0186
39442,0.0805
39443,0.6353
39444,0.0645
39446,0.9611
39447,0.9578
39448,0.4753
39449,0.9892
39450,0.9352
39451,0.9452
39453,0.2267
39456,0.0257
39457,0.0544
39463,0.1294
39464,0.2848
39466,0.9956
39471,0.6624
39472,0.6535
39475,0.9365
39476,0.2076
39478,0.5409
39480,0.0162
39483,0.0055
39486,0.0171
39487,0.9053
39490,0.5229
39491,0.9771
39493,0.0034
39495,0.0049
39496,0.9842
39499,0.8327
39501,0.9355
39502,0.0198
39505,0.031
39506,0.9172
39509,0.9918
39510,0.8625
39512,0.6274
39513,0.0176
39514,0.9926
39516,0.9163
39518,0.0021
39524,0.9597
39526,0.1474
39527,0.2325
39528,0.849
39529,0.1063
39531,0.0015
39532,0.1365
39533,0.7493
39534,0.751
39539,0.9407
39544,0.9727
39545,0.9998
39546,0.0578
39547,0.0126
39549,0.3304
39550,0.0286
39551,0.0109
39554,0.0273
39558,0.3282
39560,0.0596
39562,0.4378
39565,0.5111
39566,0.0009
39570,0.3023
39571,0.1168
39572,0.9962
39573,0.975
39575,0.0271
39578,0.0622
39580,0.9127
39581,0.1801
39582,0.295
39583,0.0139
39584,0.3172
39585,0.792
39586,0.0461
39589,0.984
39590,0.6852
39591,0.2402
39592,0.1245
39595,0.671
39596,0.1573
39598,0.4655
39600,0.0665
39601,0.5072
39609,0.733
39611,0.6322
39612,0.9165
39613,0.0369
39615,0.9802
39616,0.42
39617,0.8903
39619,0.119
39623,0.7919
39624,0.0474
39625,0.1434
39626,0.997
39631,0.0185
39634,0.9046
39636,0.9734
39637,0.9726
39640,0.2403
39641,0.0017
39643,0.0061
39647,0.9957
39649,0.8374
39650,0.9707
39652,0.0169
39656,0.0149
39657,0.8929
39660,0.5754
39662,0.0712
39664,0.4795
39666,0.9845
39667,0.2453
39668,0.9844
39670,0.9977
39671,0.001
39673,0.6494
39678,0.8749
39680,0.0432
39682,0.0045
39686,0.0248
39688,0.4838
39690,0.0078
39691,0.0001
39694,0.003
39697,0.9469
39702,0.8441
39704,0.0129
39707,0.4722
39709,0.0022
39712,0.3494
39715,0.006
39718,0.1682
39720,0.0014
39721,0.0555
39723,0.0073
39724,0.1432
39725,0.9984
39726,0.001
39731,0.9408
39735,0.0157
39737,0.1013
39741,0.0756
39743,0.9944
39746,0.1905
39750,0.0436
39751,0.0135
39752,0.0018
39754,0.3252
39755,0.4357
39756,0.0427
39757,0.0308
39761,0.0274
39762,0.4201
39763,0.0653
39766,0.0709
39767,0.0057
39768,0.9976
39771,0.003
39772,0.0023
39774,0.5985
39775,0.9537
39776,0.9458
39777,0.1548
39780,0.5605
39781,0.6437
39782,0.8385
39783,0.9854
39784,0.0084
39786,0.6691
39787,0.1548
39788,0.9911
39789,0.123
39791,0.033
39792,0.0258
39793,0.9888
39798,0.3697
39800,0.781
39802,0.9678
39803,0.0193
39804,0.4575
39808,0.9794
39809,0.5376
39811,0.0502
39814,0.9965
39815,0.8628
39816,0.0486
39818,0.4452
39819,0.9891
39821,0.0023
39826,0.8084
39827,0.9315
39828,0.9984
39832,0.9667
39834,0.8899
39842,0.2254
39846,0.1514
39847,0.8621
39848,0.2515
39850,0.9161
39851,0.3557
39855,0.998
39856,0.0423
39857,0.9998
39858,0.9911
39859,0.9972
39861,0.0024
39863,0.8657
39866,0.018
39870,0.0059
39872,0.9645
39873,0.3833
39876,0.9883
39877,0.8788
39880,0.9894
39881,0.9332
39882,0.9698
39886,0.8912
39888,0.9637
39891,0.1712
39892,0.0174
39895,0.6374
39896,0.2086
39897,0.9864
39898,0.1454
39900,0.9083
39902,0.9446
39907,0.0017
39911,0.9822
39914,0.1094
39915,0.9708
39916,0.988
39918,0.9973
39920,0.1863
39921,0.9579
39922,0.0013
39923,0.9849
39927,0.2928
39928,0.9994
39931,0.9769
39934,0.0422
39935,0.0202
39936,0.9538
39937,0.9856
39939,0.0451
39942,0.8962
39946,0.598
39948,0.1624
39949,0.0294
39951,0.4902
39955,0.9602
39956,0.0067
39958,0.9809
39959,0.0236
39960,0.6279
39961,0.0814
39962,0.0162
39963,0.8436
39966,0.6011
39968,0.1203
39969,0.8745
39970,0.9839
39971,0.3057
39972,0.0027
39976,0.0023
39978,0.6983
39982,0.063
39987,0.6013
39988,0.0001
39989,0.0795
39994,0.1344
39995,0.9911
39996,0.5401
39998,0.9981
39999,0.9991
40003,0.0442
40005,0.0591
40007,0.7397
40009,0.9915
40010,0.848
40012,0.9283
40013,0.0876
40014,0.0196
40015,0.0116
40016,0.0035
40023,0.3191
40024,0.019
40025,0.2253
40026,0.9413
40027,0.087
40028,0.0313
40029,0.0214
40030,0.7326
40031,0.0078
40032,0.148
40033,0.0415
40034,0.0044
40035,0.8906
40036,0.9791
40037,0.9727
40039,0.8982
40042,0.9589
40043,0.9933
40050,0.2751
40052,0.9873
40054,0.0426
40058,0.0194
40060,0.0737
40061,0.9982
40064,0.9707
40065,0.6975
40067,0.189
40068,0.0018
40069,0.9865
40070,0.9934
40072,0.1712
40074,0.1921
40075,0.2768
40080,0.0418
40081,0.8662
40082,0.4231
40083,0.8352
40085,0.9948
40089,0.8567
40090,0.0219
40091,0.9951
40093,0.2213
40094,0.0991
40095,0.0014
40096,0.9885
40097,0.0184
40101,0.0119
40104,0.0054
40108,0.0008
40113,0.0097
40114,0.0095
40115,0.3533
40116,0.9531
40117,0.1083
40118,0.9483
40119,0.0108
40120,0.9755
40123,0.9883
40125,0.776
40126,0.813
40127,0.0041
40129,0.1175
40132,0.9902
40133,0.3944
40135,0.9908
40136,0.0565
40137,0.8482
40140,0.9891
40141,0.0001
40143,0.9896
40146,0.9145
40147,0.1595
40151,0.0161
40155,0.1756
40156,0.9854
40159,0.0004
40160,0.9926
40163,0.9767
40167,0.1107
40172,0.049
40176,0.9544
40182,0.0025
40184,0.0246
40186,0.6649
40189,0.0485
40193,0.0068
40195,0.1153
40199,0.9864
40203,0.2794
40205,0.3645
40207,0.27
40208,0.9866
40210,0.0403
40216,0.995
40219,0.9948
40222,0.0578
40223,0.2451
40224,0.9777
40226,0.786
40227,0.0689
40229,0.93
40230,0.2824
40233,0.4936
40234,0.9291
40239,0.9804
40240,0.9362
40243,0.6095
40244,0.847
40245,0.663
40248,0.7327
40249,0.4269
40253,0.0224
40255,0.3392
40256,0.0061
40257,0.7766
40259,0.2245
40262,0.9476
40266,0.7996
40267,0.9988
40268,0.0654
40272,0.9636
40273,0.48
40275,0.9819
40278,0.8267
40279,0.0435
40282,0.0042
40283,0.1237
40286,0.9694
40287,0.1313
40289,0.3387
40291,0.9535
40292,0.956
40293,0.8972
40294,0.3083
40296,0.0481
40297,0.536
40300,0.0151
40301,0.9769
40302,0.1001
40303,0.8662
40304,0.9721
40307,0.999
40308,0.9335
40310,0.4616
40312,0.9458
40313,0.9744
40315,0.0091
40317,0.0038
40318,0.6947
40319,0.1089
40321,0.0503
40322,0.991
40323,0.012
40324,0.0006
40325,0.7252
40326,0.4262
40328,0.9855
40332,0.7719
40333,0.9773
40335,0.0456
40336,0.1792
40338,0.0587
40339,0.0019
40340,0.9866
40343,0.7942
40344,0.138
40345,0.718
40346,0.0044
40354,0.3555
40355,0.0194
40356,0.9895
40357,0.3131
40358,0.239
40365,0.5941
40366,0.9944
40367,0.3665
40368,0.8832
40370,0.2601
40372,0.9782
40375,0.0021
40376,0.338
40378,0.3982
40380,0.5752
40381,0.8409
40386,0.9903
40387,0.9867
40390,0.0575
40391,0.4043
40392,0.9137
40394,0.0038
40397,0.0261
40398,0.0459
40399,0.9868
40405,0.555
40406,0.0453
40408,0.0027
40410,0.8935
40411,0.0887
40415,0.0125
40416,0.016
40417,0.6831
40418,0.9594
40420,0.0073
40421,0.0937
40422,0.6422
40425,0.7018
40426,0.5712
40428,0.2711
40429,0.308
40430,0.0416
40431,0.8983
40432,0.9845
40433,0.978
40435,0.7899
40437,0.9382
40439,0.9442
40441,0.7608
40443,0.5483
40445,0.1334
40447,0.7717
40449,0.9966
40450,0.9796
40451,0.9061
40452,0.0031
40453,0.3301
40454,0.2327
40455,0.3189
40456,0.4438
40458,0.8334
40464,0.0436
40466,0.2944
40473,0.0972
40475,0.9185
40477,0.9923
40478,0.8725
40480,0.0385
40484,0.9941
40486,0.8803
40491,0.0208
40492,0.0077
40494,0.9355
40495,0.0007
40497,0.01
40498,0.9648
40501,0.9299
40504,0.0073
40506,0.0097
40507,0.0054
40508,0.9525
40509,0.1457
40511,0.4299
40512,0.9315
40513,0.035
40515,0.0055
40518,0.0022
40521,0.9583
40522,0.9798
40524,0.3492
40525,0.0024
40528,0.0129
40529,0.6478
40530,0.9077
40532,0.4166
40533,0.6691
40535,0.1249
40536,0.0292
40537,0.0013
40539,0.9892
40542,0.0343
40546,0.9963
40547,0.6918
40549,0.1623
40550,0.0796
40553,0.8234
40556,0.9903
40559,0.1347
40560,0.9946
40562,0.9683
40565,0.0532
40566,0.8738
40567,0.0058
40569,0.0035
40570,0.0107
40571,0.8931
40572,0.9795
40575,0.9928
40576,0.0268
40577,0.972
40582,0.004
40584,0.9482
40588,0.2351
40589,0.0045
40593,0.9761
40594,0.5068
40595,0.5684
40598,0.4646
40602,0.0046
40607,0.9029
40609,0.0205
40610,0.0016
40611,0.9791
40612,0.9938
40613,0.0453
40614,0.9924
40615,0.3704
40616,0.0015
40619,0.0001
40620,0.9923
40624,0.9976
40625,0.8843
40626,0.8156
40627,0.0129
40628,0.185
40630,0.7618
40631,0.0151
40636,0.0009
40637,0.9632
40639,0.4926
40640,0.8762
40643,0.8433
40646,0.101
40647,0.1007
40648,0.0085
40650,0.9579
40654,0.1964
40656,0.0961
40661,0.8663
40664,0.9889
40665,0.9915
40668,0.913
40674,0.6208
40675,0.0015
40676,0.9624
40677,0.0054
40678,0.0363
40679,0.0093
40682,0.1455
40683,0.9806
40684,0.1103
40685,0.2701
40686,0.1218
40692,0.9994
40694,0.9863
40696,0.9971
40697,0.378
40698,0.0988
40703,0.9687
40704,0.106
40707,0.0006
40708,0.1086
40709,0.0186
40710,0.9752
40712,0.0174
40715,0.0082
40716,0.5919
40717,0.0102
40718,0.0583
40719,0.8304
40722,0.9766
40725,0.9933
40726,0.9619
40738,0.9692
40739,0.14
40745,0.0003
40747,0.7704
40748,0.1522
40750,0.7323
40751,0.9353
40752,0.998
40756,0.9671
40760,0.9606
40764,0.9919
40768,0.0023
40770,0.9956
40775,0.3847
40776,0.0089
40781,0.3559
40782,0.996
40784,0.0064
40786,0.7992
40787,0.9965
40793,0.0705
40794,0.9997
40803,0.9988
40807,0.006
40809,0.9649
40811,0.0088
40813,0.0599
40816,0.8879
40817,0.9923
40818,0.2332
40821,0.9525
40824,0.016
40825,0.5605
40826,0.953
40827,0.3467
40828,0.9687
40834,0.8941
40835,0.1396
40836,0.0792
40837,0.5182
40839,0.0074
40843,0.9874
40844,0.047
40845,0.9764
40846,0.0022
40852,0.1034
40853,0.944
40855,0.7425
40856,0.9332
40860,0.0123
40868,0.9871
40871,0.0157
40873,0.6143
40874,0.2546
40876,0.0061
40884,0.7603
40885,0.8869
40886,0.0451
40888,0.0688
40890,0.996
40891,0.4898
40893,0.5412
40894,0.0086
40895,0.9991
40896,0.025
40897,0.0087
40899,0.8729
40900,0.9966
40901,0.0467
40902,0.0551
40904,0.9417
40914,0.8922
40915,0.9918
40918,0.9888
40922,0.0172
40923,0.0279
40925,0.09
40926,0.0114
40927,0.1041
40929,0.0011
40930,0.7435
40932,0.0717
40933,0.0009
40934,0.9845
40935,0.9897
40939,0.0849
40940,0.0045
40942,0.9875
40946,0.6313
40947,0.2074
40949,0.0163
40950,0.9604
40956,0.1085
40960,0.8592
40961,0.0636
40962,0.0101
40964,0.9688
40967,0.9131
40969,0.8516
40973,0.0291
40975,0.122
40976,0.0366
40980,0.053
40981,0.3588
40982,0.9899
40986,0.7957
40989,0.375
40991,0.0333
40992,0.9629
40993,0.0157
40994,0.0178
40995,0.1177
40997,0.9955
41000,0.9806
41004,0.8473
41005,0.9968
41006,0.9642
41008,0.9897
41009,0.9496
41017,0.0647
41018,0.9872
41019,0.9347
41021,0.9805
41022,0.0175
41023,0.9747
41025,0.1914
41030,0.3339
41031,0.9445
41033,0.0561
41035,0.4624
41038,0.4657
41042,0.0029
41045,0.9774
41047,0.0941
41051,0.0163
41054,0.0011
41056,0.5963
41058,0.1106
41059,0.8093
41060,0.7301
41063,0.9946
41064,0.3836
41069,0.0975
41070,0.0386
